repo_name,commit_num,commit,code_slice,ground_truth,prediction
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@Digital-Signatures_Unpadded-RSA-Digital-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,NEW@<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret-Server_secretserver.py_slice.py,Benign,Benign
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@Discrete-Logarithm-Problem_Challenges_Baby-DLP_Server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,46,4ca90,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Factorisation-Fermat_Challenges_qproximity_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@Digital-Signatures_ElGamal-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,NEW@<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret-Server_secretserver.py_slice.py,Benign,Benign
Crypton,46,4ca90,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,46,4ca90,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Baby-Crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_7h3_Godf4ther_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@Elgamal-Encryption_Challenges_Prime-Enigma_script.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Attack-Common-Modulus_Challenges_RSA-1s-Fun_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<body>@Digital-Signatures_ElGamal-Signatures_Challenges_Nonsense_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@Digital-Signatures_Unpadded-RSA-Digital-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,NEW@<body>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,Undetermined,Undetermined
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@Discrete-Logarithm-Problem_Challenges_Baby-DLP_Server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Attack-Coppersmith_Challenges_stereotypes_exploit.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,NEW@<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,47,85388,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@Digital-Signatures_ElGamal-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,47,85388,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Baby-Crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_7h3_Godf4ther_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@Elgamal-Encryption_Challenges_Prime-Enigma_script.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Attack-Common-Modulus_Challenges_RSA-1s-Fun_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<body>@Digital-Signatures_ElGamal-Signatures_Challenges_Nonsense_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@Digital-Signatures_Unpadded-RSA-Digital-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,NEW@<body>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,Undetermined,Undetermined
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@Discrete-Logarithm-Problem_Challenges_Baby-DLP_Server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,NEW@<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,48,cca6b,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@Digital-Signatures_ElGamal-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,48,cca6b,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Baby-Crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_7h3_Godf4ther_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@Elgamal-Encryption_Challenges_Prime-Enigma_script.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Attack-Common-Modulus_Challenges_RSA-1s-Fun_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<body>@Digital-Signatures_ElGamal-Signatures_Challenges_Nonsense_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@Digital-Signatures_Unpadded-RSA-Digital-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,NEW@<body>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,Undetermined,Undetermined
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@Discrete-Logarithm-Problem_Challenges_Baby-DLP_Server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,NEW@<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,49,458b9,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@Digital-Signatures_ElGamal-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,49,458b9,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Baby-Crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_7h3_Godf4ther_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@Elgamal-Encryption_Challenges_Prime-Enigma_script.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Attack-Common-Modulus_Challenges_RSA-1s-Fun_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<body>@Digital-Signatures_ElGamal-Signatures_Challenges_Nonsense_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@Digital-Signatures_Unpadded-RSA-Digital-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,NEW@<body>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,Undetermined,Undetermined
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@Discrete-Logarithm-Problem_Challenges_Baby-DLP_Server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,NEW@<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,50,1566b,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@Digital-Signatures_ElGamal-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,50,1566b,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Baby-Crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_7h3_Godf4ther_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@Elgamal-Encryption_Challenges_Prime-Enigma_script.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Attack-Common-Modulus_Challenges_RSA-1s-Fun_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<body>@Digital-Signatures_ElGamal-Signatures_Challenges_Nonsense_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_C4-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Challenge-2_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@Digital-Signatures_Unpadded-RSA-Digital-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,NEW@<body>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,Undetermined,Undetermined
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_LoS-reloaded_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@Discrete-Logarithm-Problem_Challenges_Baby-DLP_Server_server.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,NEW@<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Dp&Dq_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,NEW@<module>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_AES_CNV_COOKIE.py_slice.py,Undetermined,Undetermined
Crypton,51,c5837,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Locked_Dungeon_enter_the_dungeon1.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@Digital-Signatures_ElGamal-Signatures_example.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Challenge-4_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Challenge-0_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<body>@Block-Cipher_Attack-CBC-Bit-Flipping_Challenges_CNVService_CNVService.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@RSA-encryption_Intro-Challenges_Challenge-1_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,51,c5837,<module>@Block-Cipher_Attack-ECB-Byte-at-a-Time_Challenges_Baby-Crypt_baby_crypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@RSA-encryption_Intro-Challenges_7h3_Godf4ther_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@Block-Cipher_Attack-CBC-Padding-Oracle_Challenges_Secret-Server_secretserver.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@RSA-encryption_Factorisation-Fermat_Challenges_Crafted-RSA_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@Elgamal-Encryption_Challenges_Prime-Enigma_script.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@RSA-encryption_Intro-Challenges_Challenge-3_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@RSA-encryption_Attack-Wiener_Challenges_Multi_Layer_RSA_Multi_LayerRSAencrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@RSA-encryption_Attack-Common-Modulus_Challenges_RSA-1s-Fun_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<body>@Digital-Signatures_ElGamal-Signatures_Challenges_Nonsense_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@RSA-encryption_Intro-Challenges_Labyrinth-of-Suffering_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
Crypton,52,c9829,<module>@RSA-encryption_Intro-Challenges_Meth_M4th_encrypt.py_slice.py,SAME AS BEFORE,SAME AS BEFORE
